Mã Sản Phẩm,Mã Chi Nhánh,Chi Nhánh,Khu Vực,Tên Sản Phẩm,Tồn Kho Hiện Tại,Trung Bình daily_demand,Forecast Demand 30d,Tồn Kho An Toàn,Điểm Đặt Hàng Lại,Eoq,Expected Stock After 30d,Action,Priority,Quantity Needed,Unit
29.L1.3060.FC3639.02,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3639 Loại 1,784,0.2613333333333333,7.839999999999997,0.3411868933772704,2.1705202267106034,61.76946386902404,776.16,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3639.03,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3639 Loại 1,797,0.26566666666666666,7.969999999999997,0.34684432910929147,2.206510995775958,62.27947762572622,789.03,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3640.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3640 Loại 1,1190,0.39666666666666667,11.899999999999999,0.5178729631619283,3.294539629828595,76.1008103329612,1178.1,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3640D.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3640D Loại 1,273,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,270.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3641.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3641 Loại 1,492,0.164,4.919999999999998,0.21411218308879726,1.3621121830887974,48.93260671576776,487.08,SURPLUS,LOW,0.0,Viên
29.L1.3060.FC3641.03,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FC3641 Loại 1,5635,1.8783333333333334,56.34999999999998,2.4522807961491315,15.600614129482466,165.60092592333737,5578.65,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936601.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936601 Loại 1,1963,0.6543333333333333,19.630000000000003,0.854272795535181,5.434606128868514,97.74081372009682,1943.37,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936601D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936601D Loại 1,252,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,249.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936601V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936601V Loại 1,572,0.19066666666666665,5.7200000000000015,0.2489271722089269,1.5835938388755935,52.76109677909788,566.28,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936602.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936602 Loại 1,1912,0.6373333333333334,19.120000000000008,0.8320782399710984,5.293411573304432,96.46277347592006,1892.8799999999999,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936602D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936602D Loại 1,538,0.17933333333333332,5.379999999999998,0.23413080183287177,1.489464135166205,51.16900103252619,532.62,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936602V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936602V Loại 1,524,0.17466666666666666,5.240000000000002,0.22803817873684912,1.4507048454035156,50.498844871277335,518.76,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936604.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936604 Loại 1,1864,0.6213333333333334,18.64,0.8111892464990207,5.160522579832355,95.24424742033855,1845.36,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936604D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936604D Loại 1,173,19.5,585.0,40.004111702391754,176.50411170239175,533.572862878164,-412.0,URGENT_RESTOCK,HIGH,533.572862878164,Viên
29.L1.3060.FP936605.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936605 Loại 1,676,0.22533333333333333,6.76,0.2941866580650954,1.8715199913984286,57.3573593069509,669.24,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936606.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936606 Loại 1,1509,0.503,15.09,0.6566977322784453,4.177697732278445,85.69597423449949,1493.91,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936606D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936606D Loại 1,175,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,172.0,SURPLUS,LOW,0.0,Viên
29.L1.3060.FP936607.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FP936607 Loại 1,1430,0.4766666666666667,14.3,0.6223179305223172,3.958984597188984,83.42261883526155,1415.7,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3643.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3643 Loại 1,3986,1.3286666666666667,39.85999999999998,1.7346568329104592,11.035323499577126,139.27861764583008,3946.14,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3643D.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3643D Loại 1,1372,0.45733333333333337,13.719999999999997,0.5970770634102234,3.7984103967435567,81.71332000761362,1358.28,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3643V.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3643V Loại 1,854,0.2846666666666667,8.54,0.3716500088573839,2.3643166755240506,64.46807995693166,845.46,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3644.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3644 Loại 1,10388,3.4626666666666663,103.87999999999997,4.520726337248833,28.7593930039155,224.84424238421877,10284.12,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3644D.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3644D Loại 1,1428,0.47600000000000003,14.280000000000006,0.6214475557943141,3.9534475557943143,83.36426092757016,1413.72,SURPLUS,LOW,0.0,Viên
29.L1.3060.FUSC3644V.04,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS FUSC3644V Loại 1,1428,0.47600000000000003,14.280000000000006,0.6214475557943141,3.9534475557943143,83.36426092757016,1413.72,SURPLUS,LOW,0.0,Viên
29.L1.4060.FX46202.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FX46202 Loại 1,821,0.27366666666666667,8.209999999999997,0.3572888258453304,2.272955492511997,63.210231239359764,812.79,SURPLUS,LOW,0.0,Viên
29.L1.4060.FX46202.02,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FX46202 Loại 1,718,0.23933333333333331,7.1800000000000015,0.31246452735316343,1.9877978606864966,59.11232246043684,710.82,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46251.03,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXK46251 Loại 1,934,0.31133333333333335,9.340000000000002,0.40646499797751356,2.5857983313108472,67.42007613957928,924.66,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46251.04,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXK46251 Loại 1,3612,1.204,36.120000000000005,1.5718967587738528,9.999896758773852,132.58355855836726,3575.88,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46254.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXK46254 Loại 1,479,0.15966666666666668,4.789999999999999,0.20845474735677622,1.326121414023443,48.28181162025026,474.21,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46254.04,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXK46254 Loại 1,853,0.2843333333333333,8.53,0.3712148214933823,2.3615481548267154,64.43032412355743,844.47,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXK46256.02,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXK46256 Loại 1,915,0.305,9.149999999999999,0.3981964380614827,2.5331964380614824,66.73080248281148,905.85,SURPLUS,LOW,0.0,Viên
29.L1.4060.FXU46002.01,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x60 MS FXU46002 Loại 1,1983,0.661,19.83000000000001,0.8629765428152134,5.489976542815214,98.23746739406508,1963.17,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4803.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4803 Loại 1,2144,0.7146666666666667,21.439999999999998,0.9330417084194744,5.935708375086141,102.14760561723085,2122.56,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4803D.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4803D Loại 1,609,0.20299999999999999,6.090000000000002,0.2650291046769868,1.6860291046769866,54.44079352838274,602.91,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4803D.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4803D Loại 1,161,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,158.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4803V.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4803V Loại 1,2464,0.8213333333333334,24.63999999999999,1.0723016648999928,6.821634998233327,109.5055554146303,2439.36,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4805.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4805 Loại 1,667,0.22233333333333333,6.67,0.2902699717890808,1.8466033051224142,56.974263195469824,660.33,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4805D.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4805D Loại 1,322,0.10733333333333334,3.220000000000001,0.1401303312085218,0.8914636645418552,39.58619287916769,318.78,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4805V.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4805V Loại 1,364,0.12133333333333333,3.6399999999999997,0.15840820049658988,1.0077415338299232,42.0887950251212,360.36,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4806.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4806 Loại 1,869,0.28966666666666663,8.69,0.3781778193174082,2.4058444859840744,65.03178709933576,860.31,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4806D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4806D Loại 1,79,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,76.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4806V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4806V Loại 1,242,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,239.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4808.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4808 Loại 1,1138,0.37933333333333336,11.38,0.4952432202338441,3.1505765535671775,74.4195314864765,1126.62,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4808D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4808D Loại 1,336,0.112,3.3600000000000008,0.14622295430454446,0.9302229543045445,40.43760625952036,332.64,SURPLUS,LOW,0.0,Viên
29.L1.4080.FC4808V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FC4808V Loại 1,224,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,221.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948601.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948601 Loại 1 5 Viên,890,0.2966666666666667,8.900000000000002,0.3873167539614423,2.463983420628109,65.81286601670934,881.1,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948601D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948601D Loại 1 5 Viên,467,0.15566666666666668,4.670000000000001,0.20323249898875678,1.2928991656554236,47.673193026409855,462.33,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948601V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948601V Loại 1 5 Viên,426,0.142,4.26,0.18538981706469027,1.1793898170646901,45.53240604229036,421.74,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948602.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948602 Loại 1 5 Viên,886,0.29533333333333334,8.860000000000001,0.3855760045054358,2.4529093378387694,65.66480538817325,877.14,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948602D.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948602D Loại 1 5 Viên,298,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,295.0,SURPLUS,LOW,0.0,Viên
29.L1.4080.FP948602V.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 40x80 MS FP948602V Loại 1 5 Viên,342,0.114,3.4199999999999995,0.1488340784885542,0.9468340784885543,40.79705871751051,338.58,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP6605.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP6605 Loại 1,7840,2.6133333333333337,78.39999999999999,3.4118689337727055,21.705202267106042,195.33219567359262,7761.6,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP6605.4,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP6605 Loại 1,3733,1.2443333333333333,37.329999999999984,1.6245544298180492,10.334887763151382,134.78600322981117,3695.67,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP96604.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP96604 Loại 1,2464,0.8213333333333334,24.63999999999999,1.0723016648999928,6.821634998233327,109.5055554146303,2439.36,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP96604.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP96604 Loại 1,3024,1.008,30.239999999999995,1.3160065887409003,8.3720065887409,121.31281877856107,2993.76,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP96606.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP96606 Loại 1,1512,0.504,15.119999999999997,0.6580032943704501,4.18600329437045,85.78111680317528,1496.88,SURPLUS,LOW,0.0,Viên
29.L1.6060.FP96666.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FP96666 Loại 1,358,0.11933333333333333,3.580000000000001,0.15579707631258014,0.9911304096459135,41.74046797373823,354.42,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6000.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6000 Loại 1,224,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,221.0,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6003.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6003 Loại 1,182,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,179.0,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6005.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6005 Loại 1,1008,0.336,10.080000000000002,0.43866886291363344,2.7906688629136336,70.03998857795453,997.92,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6006.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6006 Loại 1,8960,2.986666666666667,89.6,3.8992787814545196,24.805945448121186,208.8189008048202,8870.4,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6006.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6006 Loại 1,980,0.3266666666666667,9.799999999999999,0.4264836167215882,2.7131502833882553,69.06036007242747,970.2,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6007.4,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6007 Loại 1,994,0.3313333333333333,9.94,0.43257623981761073,2.751909573150944,69.55189908742008,984.06,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6013.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6013 Loại 1,868,0.28933333333333333,8.68,0.3777426319534066,2.4030759652867397,64.9943587295595,859.32,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6016.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6016 Loại 1,896,0.2986666666666667,8.960000000000004,0.38992787814545193,2.480594544812119,66.03433450359996,887.04,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6017.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6017 Loại 1,392,0.13066666666666665,3.9199999999999986,0.1705934466886352,1.0852601133553017,43.677606772044335,388.08,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU6018.2,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU6018 Loại 1,1204,0.4013333333333334,12.040000000000003,0.5239655862579511,3.3332989195912845,76.54715322379185,1191.96,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU966003.3,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU966003 Loại 1,280,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,277.0,SURPLUS,LOW,0.0,Viên
29.L1.6060.FPU966013.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS FPU966013 Loại 1,555,0.185,5.549999999999997,0.24152898702089937,1.5365289870208994,51.97114584074513,549.45,SURPLUS,LOW,0.0,Viên
29.L1.8080.FP18604.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FP18604 Loại 1,504,0.168,5.040000000000001,0.21933443145681672,1.3953344314568168,49.52575087769998,498.96,SURPLUS,LOW,0.0,Viên
29.L1.8080.FP18606.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FP18606 Loại 1,63,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,60.0,OK,LOW,0.0,Viên
29.L1.8080.FP18607.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FP18607 Loại 1,663,0.221,6.630000000000001,0.2885292223330744,1.8355292223330744,56.803168925685824,656.37,SURPLUS,LOW,0.0,Viên
29.L1.8080.FP18666.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FP18666 Loại 1,159,5.0,157.5,15.075332505255554,50.07533250525555,270.1851217221259,1.5,RESTOCK,MEDIUM,270.1851217221259,Viên
29.L1.8080.FPU188005.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FPU188005 Loại 1,252,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,249.0,SURPLUS,LOW,0.0,Viên
29.L1.8080.FPU188017.1,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 80x80 MS FPU188017 Loại 1,200,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,197.0,SURPLUS,LOW,0.0,Viên
38.L1.5050.SVKAI501.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI501 Loại 1,2155,107.0,3370.4999999999995,330.48461945811897,1079.484619458119,1249.879994239447,-1215.4999999999995,RESTOCK,MEDIUM,1249.879994239447,Viên
38.L1.5050.SVKAI502.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI502 Loại 1,1859,0.6196666666666667,18.590000000000003,0.8090133096790125,5.14667997634568,95.11641989337768,1840.41,SURPLUS,LOW,0.0,Viên
38.L1.5050.SVKAI503.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI503 Loại 1,1422,0.47400000000000003,14.220000000000002,0.6188364316103042,3.9368364316103044,83.18894157278359,1407.78,SURPLUS,LOW,0.0,Viên
38.L1.5050.SVKAI504.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI504 Loại 1,1620,0.5399999999999999,16.199999999999992,0.705003529682625,4.485003529682625,88.79189152169245,1603.8,SURPLUS,LOW,0.0,Viên
38.L1.5050.SVKAI505.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI505 Loại 1,1029,60.5,1905.7500000000007,127.39919615569944,550.8991961556994,939.8404119849284,-876.7500000000007,RESTOCK,MEDIUM,939.8404119849284,Viên
38.L1.5050.SVKAI506.10,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 50x50 MS SVKAI506 Loại 1,1454,210.0,6615.0,443.86266675172834,1913.8626667517283,1750.999714448863,-5161.0,URGENT_RESTOCK,HIGH,1750.999714448863,Viên
39.L1.6060.UGG6006.100,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS UGG6006 Loại 1,3304,1.1013333333333333,33.04,1.437859050661354,9.147192383994687,126.80483692141505,3270.96,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6005.98,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6005 Loại 1,1213,0.4043333333333334,12.130000000000003,0.5278822725339657,3.3582156058672994,76.83271872494599,1200.87,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6006.100,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6006 Loại 1,700,0.23333333333333334,7.0,0.3046311548011343,1.9379644881344675,58.36665714829544,693.0,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6006.94,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6006 Loại 1,11662,3.8873333333333333,116.61999999999998,5.075155038986898,32.28648837232023,238.23321906624747,11545.38,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6007.100,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6007 Loại 1,1736,0.5786666666666667,17.36,0.7554852639068133,4.8061519305734794,91.9159035930852,1718.64,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6007.102,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6007 Loại 1,1512,0.504,15.119999999999997,0.6580032943704501,4.18600329437045,85.78111680317528,1496.88,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6008.100,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6008 Loại 1,919,0.3063333333333333,9.189999999999996,0.39993718751748913,2.544270520850822,66.8765030983728,909.8100000000001,SURPLUS,LOW,0.0,Viên
39.L1.6060.USGM6008.96,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 60x60 MS USGM6008 Loại 1,1274,0.4246666666666667,12.740000000000002,0.5544287017380646,3.5270953684047317,78.74092540307953,1261.26,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3101.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3101 Loại 1,1701,200.0,6300.0,955.8680185023735,2355.8680185023736,1708.8007490635061,-4599.0,URGENT_RESTOCK,HIGH,1708.8007490635061,Viên
41.L1.3060.M3101.6,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3101 Loại 1,5887,1.9623333333333335,58.870000000000005,2.56194801187754,16.298281345210874,169.26330573005677,5828.13,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3102.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3102 Loại 1,476,0.15866666666666665,4.760000000000001,0.20714918526477133,1.3178158519314378,48.13037848732683,471.24,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3103.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3103 Loại 1,3926,1.3086666666666666,39.260000000000005,1.708545591070362,10.869212257737027,138.22638436034322,3886.74,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3104.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3104 Loại 1,1534,0.5113333333333333,15.339999999999996,0.6675774163784858,4.246910749711819,86.40293204901478,1518.66,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3105.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3105 Loại 1,551,0.18366666666666667,5.509999999999999,0.23978823756489293,1.5254549042315597,51.783523763194545,545.49,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3106.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3106 Loại 1,610,0.20333333333333334,6.099999999999999,0.2654642920409885,1.6887976253743218,54.48547206977899,603.9,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3107.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3107 Loại 1,1170,7.0,199.50000000000003,34.54192616598092,83.54192616598093,319.68734726291564,970.5,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3108.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3108 Loại 1,2746,0.9153333333333333,27.459999999999997,1.19502450154845,7.602357834881784,115.60219144404948,2718.54,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3201.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3201 Loại 1,270,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,267.0,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3203.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3203 Loại 1,216,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,213.0,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3205.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3205 Loại 1,140,0.1,3.000000000000001,0.13055620920048613,0.8305562092004862,38.2099463490856,137.0,SURPLUS,LOW,0.0,Viên
41.L1.3060.M3207.5,66,Chi nhánh Đà Nẵng UM,MIỀN TRUNG,Gạch 30x60 MS M3207 Loại 1,651,0.217,6.509999999999998,0.2833069739650549,1.8023069739650548,56.286765762477415,644.49,SURPLUS,LOW,0.0,Viên
